idind_care,SEXE,AGE,SDPOI,SDTAIL,imc,idmen_care,rev_ind_senior_i,rev_ind_conj_i,rev_alr_conj_i,rev_alr_senior_i,AGE_CAT
596101,1,78,73.0,173.0,24.391058839,5961,13329.0,8375.0,0.0,0,71 to 80
596201,2,78,76.0,154.0,32.045876202,5962,19974.0,,,0,71 to 80
596301,1,78,90.0,173.0,30.071168432,5963,21242.0,5668.0,0.0,0,71 to 80
596401,2,78,80.0,160.0,31.25,5964,14842.0,,,0,71 to 80
596501,2,78,53.0,150.0,23.555555556,5965,7966.0,9836.0,0.0,0,71 to 80
596601,2,78,75.0,150.0,33.333333333,5966,16878.0,,,0,71 to 80
596701,2,78,67.0,162.0,25.529644871,5967,1347.0,76291.0,0.0,0,71 to 80
596801,2,78,51.0,157.0,20.690494543,5968,5644.0,10337.0,0.0,0,71 to 80
596901,1,78,77.0,160.0,30.078125,5969,13042.0,,,0,71 to 80
597001,1,78,65.0,172.0,21.971335857,5970,29840.0,24712.0,0.0,0,71 to 80
59701,2,61,62.0,163.0,23.335466145,597,26139.0,,,0,60 to 70
597101,1,78,77.0,167.0,27.609451755,5971,16214.0,9739.0,0.0,0,71 to 80
597201,1,78,90.0,180.0,27.777777778,5972,19966.0,0.0,0.0,0,71 to 80
597301,2,78,80.0,158.0,32.046146451,5973,34869.0,,,0,71 to 80
597401,2,78,73.0,165.0,26.81359045,5974,17283.0,18929.0,0.0,0,71 to 80
597501,2,78,66.0,150.0,29.333333333,5975,14227.0,21919.0,0.0,0,71 to 80
597601,1,78,115.0,173.0,38.424270774,5976,17170.0,15819.0,0.0,0,71 to 80
597701,2,78,52.0,163.0,19.571681283,5977,28500.0,,,0,71 to 80
597801,2,78,62.0,158.0,24.835763499,5978,34810.0,,,0,71 to 80
597901,2,78,45.0,149.0,20.269357236,5979,8793.0,,,0,71 to 80
598001,2,78,75.0,161.0,28.934068902,5980,26838.0,,,0,71 to 80
59801,1,61,78.0,171.0,26.67487432,598,22276.0,11566.0,0.0,0,60 to 70
598101,2,78,67.0,153.0,28.621470375,5981,17369.0,,,0,71 to 80
598201,1,78,80.0,173.0,26.729927495,5982,35019.0,12662.0,0.0,0,71 to 80
598301,2,78,44.0,150.0,19.555555556,5983,19992.0,,,0,71 to 80
598401,2,78,45.0,150.0,20.0,5984,18257.0,,,0,71 to 80
598501,2,78,64.0,157.0,25.964542172,5985,43020.0,,,0,71 to 80
598601,2,78,65.0,162.0,24.76756592,5986,10593.0,20366.0,0.0,0,71 to 80
598701,1,78,72.0,180.0,22.222222222,5987,20491.0,,,0,71 to 80
598801,2,78,78.0,164.0,29.000594884,5988,17539.0,,,0,71 to 80
598901,1,78,73.0,160.0,28.515625,5989,15846.0,,,0,71 to 80
599001,2,78,51.0,148.0,23.283418554,5990,7872.0,24408.0,0.0,0,71 to 80
59901,1,61,85.0,175.0,27.755102041,599,35346.0,28587.0,0.0,0,60 to 70
599101,1,78,58.0,172.0,19.605191996,5991,17172.0,2164.0,0.0,0,71 to 80
599201,1,78,150.0,180.0,46.296296296,5992,12247.0,0.0,0.0,0,71 to 80
599301,1,78,66.0,172.0,22.309356409,5993,21791.0,3762.0,0.0,0,71 to 80
599401,2,78,62.0,160.0,24.21875,5994,10421.0,,,9873,71 to 80
599501,2,78,81.0,156.0,33.284023669,5995,16375.0,,,0,71 to 80
599601,2,78,59.0,155.0,24.557752341,5996,9704.0,,,0,71 to 80
599701,2,78,98.0,175.0,32.0,5997,8172.0,14964.0,0.0,0,71 to 80
599801,2,78,70.0,162.0,26.672763298,5998,18347.0,,,0,71 to 80
599901,2,78,60.0,150.0,26.666666667,5999,16278.0,,,0,71 to 80
600001,2,78,89.0,158.0,35.651337927,6000,13161.0,,,0,71 to 80
60001,2,61,84.0,160.0,32.8125,600,3724.0,26510.0,0.0,0,60 to 70
6001,1,60,78.0,159.0,30.85320992,60,22476.0,,,0,60 to 70
600101,2,78,90.0,168.0,31.887755102,6001,27543.0,,,0,71 to 80
600201,2,78,40.0,157.0,16.227838858,6002,14259.0,,,3403,71 to 80
600301,2,78,61.0,159.0,24.128792374,6003,26458.0,28124.0,0.0,0,71 to 80
600401,2,78,68.0,158.0,27.239224483,6004,23995.0,,,0,71 to 80
600501,2,78,60.0,159.0,23.7332384,6005,20312.0,,,0,71 to 80
600601,2,78,60.0,160.0,23.4375,6006,10910.0,,,0,71 to 80
600701,2,78,68.0,160.0,26.5625,6007,3357.0,23467.0,0.0,0,71 to 80
600801,2,78,65.0,155.0,27.055150884,6008,12916.0,,,0,71 to 80
600901,1,78,70.0,169.0,24.508945765,6009,19611.0,20381.0,0.0,0,71 to 80
601,2,100,62.0,161.0,23.918830292,6,14508.0,,,0,91 to 110
601001,2,78,79.0,158.0,31.64556962,6010,9300.0,16796.0,0.0,0,71 to 80
60101,1,61,90.0,169.0,31.511501698,601,5874.0,15172.0,0.0,0,60 to 70
601101,1,78,74.0,165.0,27.180899908,6011,24538.0,,,0,71 to 80
601201,1,78,85.0,174.0,28.075042938,6012,40507.0,529.0,0.0,0,71 to 80
601301,2,78,82.0,158.0,32.847300112,6013,12869.0,,,0,71 to 80
601401,2,78,44.0,153.0,18.7961895,6014,15960.0,20386.0,0.0,0,71 to 80
601501,2,78,56.0,158.0,22.432302516,6015,38110.0,32403.0,0.0,0,71 to 80
601601,1,78,80.0,185.0,23.374726077,6016,23823.0,14401.0,0.0,0,71 to 80
601701,2,78,90.0,172.0,30.421849648,6017,13801.0,14307.0,0.0,0,71 to 80
601801,1,78,70.0,172.0,23.661438615,6018,39173.0,21271.0,0.0,0,71 to 80
601901,2,78,70.0,156.0,28.763971072,6019,14861.0,,,0,71 to 80
602001,2,78,80.0,158.0,32.046146451,6020,10309.0,,,1200,71 to 80
60201,2,61,85.0,165.0,31.221303949,602,29031.0,,,0,60 to 70
602101,2,78,68.0,165.0,24.977043159,6021,10066.0,,,0,71 to 80
602201,1,78,82.0,175.0,26.775510204,6022,48517.0,0.0,0.0,0,71 to 80
602301,2,78,63.0,154.0,26.564344746,6023,17963.0,,,0,71 to 80
602401,2,78,73.0,163.0,27.475629493,6024,9772.0,,,0,71 to 80
602501,2,78,87.0,160.0,33.984375,6025,28703.0,,,0,71 to 80
602601,1,78,74.0,175.0,24.163265306,6026,24535.0,19520.0,0.0,0,71 to 80
602701,1,78,50.0,165.0,18.365472911,6027,1840.0,,,0,71 to 80
602801,1,78,62.0,167.0,22.230987128,6028,17351.0,,,0,71 to 80
602901,1,78,126.0,182.0,38.038884193,6029,19582.0,34084.0,0.0,0,71 to 80
603001,1,78,86.0,175.0,28.081632653,6030,18045.0,32577.0,0.0,0,71 to 80
60301,2,61,72.0,161.0,27.776706146,603,16975.0,18240.0,0.0,0,60 to 70
603101,1,78,60.0,175.0,19.591836735,6031,20663.0,2093.0,0.0,0,71 to 80
603201,2,78,60.0,160.0,23.4375,6032,11179.0,,,0,71 to 80
603301,1,78,85.0,184.0,25.106332703,6033,20443.0,19287.0,0.0,0,71 to 80
603401,2,78,57.0,159.0,22.54657648,6034,3760.0,24149.0,0.0,0,71 to 80
603501,2,78,80.0,168.0,28.344671202,6035,35435.0,,,0,71 to 80
603601,1,78,58.0,165.0,21.303948577,6036,25321.0,0.0,0.0,0,71 to 80
603701,1,78,85.0,160.0,33.203125,6037,9056.0,9718.0,0.0,0,71 to 80
603801,1,78,80.0,173.0,26.729927495,6038,18021.0,2169.0,0.0,0,71 to 80
603901,1,78,98.0,174.0,32.368873035,6039,28656.0,,,0,71 to 80
604001,1,78,52.0,160.0,20.3125,6040,22837.0,,,0,71 to 80
60401,2,61,53.0,155.0,22.060353798,604,25116.0,,,0,60 to 70
604101,2,78,50.0,159.0,19.777698667,6041,10214.0,,,0,71 to 80
604201,2,78,51.0,161.0,19.675166853,6042,5089.0,19739.0,0.0,0,71 to 80
604301,2,78,56.0,155.0,23.30905307,6043,28901.0,,,0,71 to 80
604401,2,78,61.0,155.0,25.390218522,6044,5489.0,14511.0,0.0,0,71 to 80
604501,2,78,55.0,157.0,22.313278429,6045,8141.0,31640.0,0.0,0,71 to 80
604601,1,78,89.0,175.0,29.06122449,6046,22595.0,21970.0,0.0,0,71 to 80
604701,2,78,69.0,164.0,25.654372397,6047,2159.0,38138.0,0.0,0,71 to 80
604801,2,78,60.0,156.0,24.654832347,6048,6294.0,15971.0,0.0,0,71 to 80
604901,1,78,75.0,165.0,27.548209366,6049,11630.0,12886.0,0.0,0,71 to 80
605001,2,78,69.0,155.0,28.720083247,6050,17228.0,,,0,71 to 80
60501,1,61,72.0,180.0,22.222222222,605,51794.0,44689.0,0.0,0,60 to 70
605101,2,78,98.0,172.0,33.126014062,6051,8301.0,13567.0,0.0,0,71 to 80
605201,2,78,115.0,168.0,40.745464853,6052,4865.0,12187.0,0.0,0,71 to 80
605301,2,79,71.0,155.0,29.552549428,6053,19071.0,,,0,71 to 80
605401,1,79,70.0,172.0,23.661438615,6054,21393.0,23365.0,0.0,0,71 to 80
605501,2,79,80.0,170.0,27.6816609,6055,26263.0,,,0,71 to 80
605601,2,79,75.0,168.0,26.573129252,6056,6028.0,15341.0,0.0,0,71 to 80
605701,2,79,87.0,166.0,31.572071418,6057,54880.0,16594.0,0.0,0,71 to 80
605801,2,79,65.0,160.0,25.390625,6058,4862.0,25162.0,0.0,0,71 to 80
605901,2,79,65.0,153.0,27.767098125,6059,8167.0,,,0,71 to 80
606001,2,79,,159.0,,6060,5507.0,10558.0,0.0,0,71 to 80
60601,2,61,75.0,164.0,27.885187388,606,2475.0,21083.0,0.0,0,60 to 70
606101,1,79,,,,6061,14460.0,10196.0,0.0,0,71 to 80
606201,2,79,66.0,168.0,23.384353741,6062,17690.0,25594.0,0.0,0,71 to 80
606301,2,79,57.0,156.0,23.42209073,6063,18975.0,,,0,71 to 80
606401,2,79,59.0,147.0,27.303438382,6064,16053.0,,,0,71 to 80
606501,2,79,72.0,168.0,25.510204082,6065,12422.0,,,0,71 to 80
606601,2,79,84.0,158.0,33.648453773,6066,10943.0,23347.0,0.0,0,71 to 80
606701,1,79,72.0,172.0,24.337479719,6067,23357.0,6152.0,0.0,0,71 to 80
606801,1,79,79.0,168.0,27.990362812,6068,17410.0,9198.0,0.0,0,71 to 80
606901,2,79,67.0,168.0,23.738662132,6069,29989.0,,,0,71 to 80
607001,2,79,65.0,149.0,29.277960452,6070,9964.0,13559.0,0.0,0,71 to 80
60701,2,61,60.0,160.0,23.4375,607,53601.0,,,0,60 to 70
607101,2,79,69.0,156.0,28.353057199,6071,7146.0,14884.0,0.0,0,71 to 80
607201,1,79,90.0,168.0,31.887755102,6072,15288.0,2839.0,0.0,0,71 to 80
607301,2,79,70.0,168.0,24.801587302,6073,26022.0,,,0,71 to 80
607401,2,79,60.0,158.0,24.034609838,6074,10217.0,,,0,71 to 80
607501,1,79,86.0,183.0,25.680074054,6075,18749.0,,,0,71 to 80
607601,2,79,59.0,162.0,22.481329066,6076,7445.0,,,5484,71 to 80
607701,2,79,63.0,165.0,23.140495868,6077,7777.0,45777.0,0.0,0,71 to 80
607801,2,79,72.0,157.0,29.210109944,6078,29720.0,13667.0,0.0,0,71 to 80
607901,2,79,71.0,155.0,29.552549428,6079,15239.0,,,0,71 to 80
608001,2,79,90.0,165.0,33.05785124,6080,12372.0,,,0,71 to 80
60801,1,61,85.0,178.0,26.82742078,608,0.0,13911.0,0.0,0,60 to 70
608101,2,79,54.0,160.0,21.09375,6081,7463.0,33000.0,0.0,0,71 to 80
608201,2,79,54.0,147.0,24.989587672,6082,11335.0,,,0,71 to 80
608301,2,79,87.0,170.0,30.103806228,6083,12007.0,,,0,71 to 80
608401,2,79,34.0,160.0,13.28125,6084,0.0,47109.0,0.0,0,71 to 80
608501,2,79,75.0,170.0,25.951557093,6085,19478.0,27392.0,0.0,0,71 to 80
608601,1,79,90.0,172.0,30.421849648,6086,16138.0,,,0,71 to 80
608701,2,79,52.0,155.0,21.644120708,6087,22008.0,,,0,71 to 80
608801,1,79,70.0,160.0,27.34375,6088,8971.0,13869.0,0.0,0,71 to 80
608901,1,79,81.0,175.0,26.448979592,6089,16515.0,3762.0,0.0,0,71 to 80
609001,1,79,73.0,172.0,24.67550027,6090,18231.0,,,0,71 to 80
60901,2,61,95.0,172.0,32.111952407,609,20738.0,,,0,60 to 70
609101,2,79,77.0,150.0,34.222222222,6091,14955.0,,,0,71 to 80
609201,2,79,55.0,154.0,23.19109462,6092,21353.0,,,0,71 to 80
609301,2,79,51.0,156.0,20.956607495,6093,2341.0,25129.0,0.0,0,71 to 80
609401,2,79,63.0,158.0,25.23634033,6094,22312.0,,,0,71 to 80
609501,2,79,50.0,155.0,20.811654527,6095,21961.0,,,0,71 to 80
609601,1,79,75.0,172.0,25.351541374,6096,12402.0,22004.0,0.0,0,71 to 80
609701,1,79,85.0,175.0,27.755102041,6097,89718.0,30149.0,0.0,0,71 to 80
609801,1,79,117.0,176.0,37.771177686,6098,14286.0,5923.0,0.0,0,71 to 80
609901,1,79,60.0,167.0,21.513858511,6099,27946.0,2948.0,0.0,0,71 to 80
610001,1,79,73.0,170.0,25.259515571,6100,19614.0,,,0,71 to 80
61001,1,61,77.0,178.0,24.30248706,610,0.0,0.0,0.0,0,60 to 70
6101,1,60,92.0,180.0,28.395061728,61,23565.0,,,0,60 to 70
610101,2,79,45.0,155.0,18.730489074,6101,5312.0,15200.0,0.0,0,71 to 80
610201,2,79,72.0,162.0,27.43484225,6102,9694.0,19169.0,0.0,0,71 to 80
610301,2,79,53.0,161.0,20.446742024,6103,36450.0,53003.0,0.0,0,71 to 80
610401,2,79,100.0,162.0,38.103947569,6104,16341.0,,,0,71 to 80
610501,2,79,64.0,150.0,28.444444444,6105,21662.0,,,0,71 to 80
610601,2,79,,165.0,,6106,10842.0,4239.0,0.0,0,71 to 80
610701,2,79,60.0,162.0,22.862368541,6107,2834.0,11879.0,0.0,0,71 to 80
610801,1,79,80.0,162.0,30.483158055,6108,9655.0,8280.0,0.0,0,71 to 80
610901,2,79,50.0,152.0,21.641274238,6109,5284.0,15229.0,0.0,0,71 to 80
611001,1,79,70.0,170.0,24.221453287,6110,11280.0,10050.0,0.0,0,71 to 80
61101,2,61,82.0,170.0,28.373702422,611,0.0,,,0,60 to 70
611101,2,79,60.0,158.0,24.034609838,6111,7048.0,20157.0,0.0,0,71 to 80
611201,2,79,54.0,170.0,18.685121107,6112,1391.0,,,0,71 to 80
611301,1,79,94.0,170.0,32.525951557,6113,18767.0,9687.0,0.0,0,71 to 80
611401,1,79,93.0,170.0,32.179930796,6114,24784.0,0.0,0.0,0,71 to 80
611501,1,79,90.0,183.0,26.874496103,6115,34972.0,17292.0,0.0,0,71 to 80
611601,2,79,66.0,155.0,27.471383975,6116,16194.0,,,0,71 to 80
611701,2,79,75.0,162.0,28.577960677,6117,365.0,,,0,71 to 80
611801,2,79,84.0,160.0,32.8125,6118,3001.0,17601.0,0.0,0,71 to 80
611901,2,79,80.0,155.0,33.298647242,6119,20519.0,11643.0,0.0,0,71 to 80
612001,2,79,109.0,151.0,47.804920837,6120,17533.0,,,0,71 to 80
61201,1,61,69.0,169.0,24.158817969,612,32735.0,38354.0,0.0,0,60 to 70
612101,2,79,80.0,173.0,26.729927495,6121,16245.0,,,0,71 to 80
612201,1,79,80.0,170.0,27.6816609,6122,41268.0,4622.0,0.0,0,71 to 80
612301,1,79,73.0,175.0,23.836734694,6123,9363.0,,,0,71 to 80
612401,2,79,75.0,167.0,26.892323138,6124,3290.0,9807.0,0.0,0,71 to 80
612501,2,79,58.0,158.0,23.233456177,6125,14965.0,,,0,71 to 80
612601,2,79,72.0,167.0,25.816630213,6126,25521.0,,,0,71 to 80
612701,1,79,58.0,169.0,20.307412205,6127,17573.0,0.0,0.0,0,71 to 80
612801,1,79,87.0,170.0,30.103806228,6128,17770.0,16999.0,0.0,0,71 to 80
612901,1,79,80.0,175.0,26.12244898,6129,39490.0,22214.0,0.0,0,71 to 80
613001,1,79,70.0,165.0,25.711662075,6130,15793.0,10052.0,0.0,0,71 to 80
61301,1,61,96.0,174.0,31.708283789,613,13807.0,13890.0,0.0,0,60 to 70
613101,1,79,70.0,172.0,23.661438615,6131,16281.0,5366.0,0.0,0,71 to 80
613201,1,79,110.0,170.0,38.062283737,6132,16928.0,15058.0,0.0,0,71 to 80
613301,2,79,,145.0,,6133,18773.0,,,0,71 to 80
613401,2,79,90.0,160.0,35.15625,6134,14308.0,,,0,71 to 80
613501,2,79,70.0,153.0,29.90302875,6135,15986.0,,,0,71 to 80
613601,1,79,,180.0,,6136,13003.0,8405.0,0.0,0,71 to 80
613701,2,79,52.0,,,6137,11616.0,,,0,71 to 80
613801,2,79,61.0,156.0,25.06574622,6138,37800.0,,,0,71 to 80
613901,2,79,73.0,167.0,26.175194521,6139,12890.0,29021.0,0.0,0,71 to 80
614001,2,79,70.0,154.0,29.515938607,6140,17595.0,,,0,71 to 80
61401,2,61,84.0,173.0,28.06642387,614,3417.0,,,0,60 to 70
614101,2,79,56.0,160.0,21.875,6141,19090.0,,,0,71 to 80
614201,2,79,,160.0,,6142,17486.0,,,0,71 to 80
614301,2,79,45.0,164.0,16.731112433,6143,34154.0,35420.0,0.0,0,71 to 80
614401,1,79,72.0,175.0,23.510204082,6144,144091.0,5614.0,0.0,0,71 to 80
614501,2,79,43.0,159.0,17.008820854,6145,22766.0,23070.0,0.0,0,71 to 80
614601,2,79,57.0,150.0,25.333333333,6146,10294.0,,,0,71 to 80
614701,1,79,77.0,164.0,28.628792385,6147,11548.0,7774.0,0.0,0,71 to 80
614801,2,79,80.0,155.0,33.298647242,6148,11590.0,10886.0,0.0,0,71 to 80
614901,1,79,90.0,180.0,27.777777778,6149,12061.0,9404.0,0.0,0,71 to 80
615001,1,79,70.0,164.0,26.026174896,6150,26856.0,2238.0,0.0,0,71 to 80
61501,1,61,88.0,171.0,30.094730002,615,5725.0,0.0,0.0,0,60 to 70
615101,2,79,,155.0,,6151,11564.0,,,0,71 to 80
615201,2,79,68.0,150.0,30.222222222,6152,14378.0,,,0,71 to 80
615301,2,79,72.0,171.0,24.622960911,6153,32441.0,27239.0,0.0,0,71 to 80
615401,2,79,78.0,162.0,29.721079104,6154,6810.0,9437.0,0.0,0,71 to 80
615501,1,79,68.0,174.0,22.460034351,6155,29169.0,0.0,0.0,0,71 to 80
615601,2,79,52.0,158.0,20.829995193,6156,21547.0,,,0,71 to 80
615701,1,79,90.0,177.0,28.72737719,6157,22601.0,,,0,71 to 80
615801,1,79,75.0,174.0,24.77209671,6158,25549.0,,,0,71 to 80
615901,2,79,66.0,159.0,26.10656224,6159,19193.0,,,0,71 to 80
616001,1,79,95.0,180.0,29.320987654,6160,24640.0,12608.0,0.0,0,71 to 80
61601,1,61,72.0,174.0,23.781212842,616,14116.0,,,0,60 to 70
616101,2,79,72.0,162.0,27.43484225,6161,1399.0,2767.0,0.0,0,71 to 80
616201,2,79,83.0,162.0,31.626276482,6162,21080.0,,,0,71 to 80
616301,2,79,75.0,164.0,27.885187388,6163,12973.0,12574.0,0.0,0,71 to 80
616401,1,79,90.0,175.0,29.387755102,6164,13603.0,,,0,71 to 80
616501,1,79,74.0,165.0,27.180899908,6165,17851.0,4591.0,0.0,0,71 to 80
616601,2,79,60.0,160.0,23.4375,6166,10736.0,,,0,71 to 80
616701,1,79,72.0,166.0,26.128610829,6167,17506.0,,,0,71 to 80
616801,2,79,,157.0,,6168,10429.0,,,0,71 to 80
616901,1,79,78.0,173.0,26.061679308,6169,24119.0,27209.0,0.0,0,71 to 80
617001,2,79,65.0,170.0,22.491349481,6170,7732.0,8696.0,0.0,0,71 to 80
61701,1,61,80.0,165.0,29.384756657,617,20797.0,19232.0,0.0,0,60 to 70
617101,2,79,80.0,157.0,32.455677715,6171,17013.0,,,0,71 to 80
617201,1,79,94.0,175.0,30.693877551,6172,17053.0,14673.0,0.0,0,71 to 80
617301,1,79,75.0,175.0,24.489795918,6173,13772.0,,,0,71 to 80
617401,1,79,105.0,186.0,30.350329518,6174,11552.0,9248.0,0.0,0,71 to 80
617501,1,79,75.0,168.0,26.573129252,6175,40716.0,26163.0,0.0,0,71 to 80
617601,2,79,72.0,156.0,29.585798817,6176,14347.0,,,0,71 to 80
617701,2,79,77.0,170.0,26.643598616,6177,5848.0,31859.0,0.0,0,71 to 80
617801,2,79,83.0,160.0,32.421875,6178,20794.0,,,0,71 to 80
617901,1,79,92.0,176.0,29.700413223,6179,64128.0,9969.0,0.0,0,71 to 80
618001,2,79,67.0,162.0,25.529644871,6180,17981.0,,,0,71 to 80
61801,1,61,,160.0,,618,17977.0,19489.0,0.0,0,60 to 70
618101,2,79,63.0,162.0,24.005486968,6181,6524.0,13462.0,0.0,0,71 to 80
618201,2,79,58.0,160.0,22.65625,6182,13171.0,,,0,71 to 80
618301,2,79,63.0,157.0,25.558846201,6183,21105.0,,,0,71 to 80
618401,1,79,80.0,170.0,27.6816609,6184,9775.0,9120.0,0.0,0,71 to 80
618501,1,79,82.0,178.0,25.880570635,6185,8026.0,,,0,71 to 80
618601,2,79,80.0,,,6186,7841.0,,,5089,71 to 80
618701,2,79,115.0,152.0,49.774930748,6187,15840.0,,,0,71 to 80
618801,2,79,70.0,170.0,24.221453287,6188,11861.0,,,0,71 to 80
618901,2,79,67.0,155.0,27.887617066,6189,9266.0,54581.0,0.0,0,71 to 80
619001,2,79,55.0,157.0,22.313278429,6190,11199.0,12028.0,0.0,0,71 to 80
61901,2,61,63.0,161.0,24.304617877,619,12338.0,,,0,60 to 70
619101,1,79,83.0,163.0,31.239414355,6191,14465.0,13276.0,0.0,0,71 to 80
619201,2,79,60.0,150.0,26.666666667,6192,3925.0,11969.0,0.0,0,71 to 80
619301,2,79,,164.0,,6193,17956.0,,,0,71 to 80
619401,2,79,55.0,162.0,20.957171163,6194,23538.0,,,0,71 to 80
619501,2,79,81.0,159.0,32.039871841,6195,29971.0,,,0,71 to 80
619601,2,79,78.0,160.0,30.46875,6196,26556.0,,,0,71 to 80
619701,2,79,60.0,162.0,22.862368541,6197,10410.0,,,0,71 to 80
619801,2,79,81.0,163.0,30.486657383,6198,4260.0,16057.0,0.0,0,71 to 80
619901,1,79,100.0,170.0,34.602076125,6199,24269.0,9630.0,0.0,0,71 to 80
620001,1,79,95.0,178.0,29.983587931,6200,10641.0,8446.0,0.0,0,71 to 80
62001,2,61,61.0,165.0,22.405876951,620,13937.0,48067.0,0.0,0,60 to 70
6201,2,60,103.0,166.0,37.37842938,62,21596.0,,,0,60 to 70
620101,1,79,77.0,178.0,24.30248706,6201,48576.0,3427.0,0.0,0,71 to 80
620201,2,79,75.0,160.0,29.296875,6202,13154.0,,,0,71 to 80
620301,2,79,70.0,167.0,25.099501596,6203,12682.0,,,0,71 to 80
620401,1,79,70.0,171.0,23.938989775,6204,23413.0,29461.0,0.0,0,71 to 80
620501,2,79,65.0,154.0,27.407657278,6205,7140.0,9321.0,0.0,0,71 to 80
620601,1,79,72.0,169.0,25.209201358,6206,12782.0,,,0,71 to 80
620701,1,79,47.0,178.0,14.833985608,6207,13370.0,5932.0,0.0,0,71 to 80
620801,2,79,53.0,162.0,20.195092212,6208,21470.0,,,0,71 to 80
620901,1,79,67.0,164.0,24.9107674,6209,24493.0,20882.0,0.0,0,71 to 80
621001,1,79,103.0,173.0,34.41478165,6210,19109.0,,,0,71 to 80
62101,1,61,70.0,168.0,24.801587302,621,24246.0,24839.0,0.0,0,60 to 70
621101,2,79,76.0,160.0,29.6875,6211,12275.0,,,0,71 to 80
621201,2,79,79.0,165.0,29.017447199,6212,19148.0,,,0,71 to 80
621301,2,79,70.0,163.0,26.346494034,6213,16269.0,,,0,71 to 80
621401,2,79,75.0,156.0,30.818540434,6214,16249.0,,,0,71 to 80
621501,2,79,50.0,159.0,19.777698667,6215,12411.0,,,0,71 to 80
621601,1,79,95.0,175.0,31.020408163,6216,10692.0,9120.0,0.0,0,71 to 80
621701,1,79,98.0,180.0,30.24691358,6217,24013.0,16204.0,0.0,0,71 to 80
621801,1,79,65.0,168.0,23.030045351,6218,13237.0,2695.0,0.0,0,71 to 80
621901,1,79,75.0,175.0,24.489795918,6219,20007.0,33911.0,0.0,0,71 to 80
622001,2,79,43.0,,,6220,1327.0,16436.0,0.0,0,71 to 80
62201,1,61,91.0,173.0,30.405292526,622,29281.0,6930.0,0.0,0,60 to 70
622101,1,79,65.0,167.0,23.306680053,6221,10711.0,8956.0,0.0,0,71 to 80
622201,2,79,70.0,150.0,31.111111111,6222,14962.0,10609.0,0.0,0,71 to 80
622301,1,79,83.0,173.0,27.732299776,6223,12372.0,,,0,71 to 80
622401,2,79,64.0,160.0,25.0,6224,10126.0,,,0,71 to 80
622501,1,79,88.0,174.0,29.065926807,6225,21170.0,14920.0,0.0,0,71 to 80
622601,1,79,65.0,172.0,21.971335857,6226,30199.0,9845.0,0.0,0,71 to 80
622701,1,79,65.0,160.0,25.390625,6227,35862.0,,,0,71 to 80
622801,2,79,67.0,155.0,27.887617066,6228,15425.0,21410.0,0.0,0,71 to 80
622901,2,79,59.0,151.0,25.876058068,6229,20683.0,,,0,71 to 80
623001,2,79,63.0,165.0,23.140495868,6230,6007.0,59653.0,0.0,0,71 to 80
62301,2,61,47.0,161.0,18.132016512,623,16656.0,,,0,60 to 70
623101,2,79,64.0,156.0,26.298487837,6231,20794.0,,,0,71 to 80
623201,1,79,85.0,170.0,29.411764706,6232,9633.0,12447.0,0.0,0,71 to 80
623301,2,79,,150.0,,6233,4260.0,,,0,71 to 80
623401,2,79,65.0,149.0,29.277960452,6234,803.0,,,0,71 to 80
623501,1,79,105.0,168.0,37.202380952,6235,15835.0,4446.0,0.0,0,71 to 80
623601,1,79,82.0,167.0,29.402273298,6236,8207.0,5471.0,0.0,0,71 to 80
623701,1,79,100.0,173.0,33.412409369,6237,14419.0,,,0,71 to 80
623801,2,79,74.0,163.0,27.852007979,6238,21027.0,,,0,71 to 80
623901,1,79,85.0,180.0,26.234567901,6239,54101.0,1801.0,0.0,0,71 to 80
624001,2,79,82.0,164.0,30.487804878,6240,16550.0,,,0,71 to 80
62401,1,61,85.0,166.0,30.846276673,624,16485.0,5415.0,0.0,0,60 to 70
624101,1,79,90.0,179.0,28.089010955,6241,29205.0,19868.0,0.0,0,71 to 80
624201,2,79,72.0,155.0,29.968782518,6242,5160.0,,,0,71 to 80
624301,2,79,100.0,168.0,35.430839002,6243,21144.0,,,0,71 to 80
624401,2,79,,,,6244,20375.0,,,0,71 to 80
624501,2,79,80.0,165.0,29.384756657,6245,33324.0,,,0,71 to 80
624601,2,79,67.0,159.0,26.502116214,6246,21259.0,,,0,71 to 80
624701,1,79,82.0,169.0,28.710479325,6247,31174.0,3021.0,0.0,0,71 to 80
624801,1,79,72.0,175.0,23.510204082,6248,21134.0,6053.0,0.0,0,71 to 80
624901,2,79,55.0,162.0,20.957171163,6249,1970.0,50725.0,0.0,0,71 to 80
625001,1,79,80.0,170.0,27.6816609,6250,15363.0,7027.0,0.0,0,71 to 80
62501,2,61,49.0,160.0,19.140625,625,83602.0,7806.0,0.0,0,60 to 70
625101,2,79,65.0,,,6251,20884.0,,,0,71 to 80
625201,2,79,62.0,158.0,24.835763499,6252,2826.0,12850.0,0.0,0,71 to 80
625301,1,79,82.0,184.0,24.220226843,6253,23181.0,1381.0,0.0,0,71 to 80
625401,1,79,72.0,165.0,26.446280992,6254,23102.0,6111.0,0.0,0,71 to 80
625501,1,79,90.0,178.0,28.405504356,6255,11929.0,,,0,71 to 80
625601,2,79,85.0,160.0,33.203125,6256,3380.0,15643.0,0.0,0,71 to 80
625701,2,79,64.0,152.0,27.700831025,6257,3954.0,27079.0,0.0,0,71 to 80
