idmen_care,AHENTSEX,AHENTAGE,AHENTCOH,SCORE_AIDE
8778,2.0,66.0,0,1.0
8778,2.0,68.0,0,1.0
8778,1.0,57.0,0,0.0
8779,2.0,50.0,0,0.0
8781,2.0,58.0,0,0.0
8782,2.0,66.0,0,3.0
8783,2.0,88.0,1,0.0
8784,1.0,62.0,0,0.0
8786,2.0,64.0,1,0.0
8786,1.0,60.0,0,0.0
8788,1.0,70.0,0,0.0
8790,1.0,89.0,1,2.0
8790,2.0,55.0,0,4.0
8790,1.0,52.0,0,3.0
8791,1.0,85.0,1,2.0
8791,2.0,64.0,0,1.0
8791,1.0,68.0,0,0.0
8792,2.0,57.0,1,0.0
8793,2.0,63.0,0,2.0
8797,1.0,66.0,0,0.0
8800,1.0,89.0,1,1.0
8800,2.0,62.0,0,0.0
8802,1.0,88.0,1,8.0
8803,2.0,67.0,0,2.0
8804,2.0,51.0,0,1.0
8806,2.0,59.0,1,2.0
8809,1.0,58.0,0,2.0
8810,1.0,64.0,0,3.0
8810,2.0,63.0,0,2.0
8811,2.0,66.0,0,0.0
8812,2.0,55.0,0,5.0
8813,2.0,93.0,1,6.0
8814,2.0,64.0,0,4.0
8815,2.0,50.0,0,0.0
8817,2.0,68.0,0,0.0
8818,2.0,84.0,1,1.0
8819,1.0,54.0,0,0.0
8820,1.0,67.0,0,0.0
8822,1.0,79.0,1,1.0
8823,2.0,63.0,0,1.0
8825,2.0,87.0,1,0.0
8826,2.0,65.0,0,3.0
8829,2.0,65.0,0,1.0
8832,1.0,61.0,0,1.0
8833,2.0,30.0,0,0.0
8833,2.0,66.0,0,1.0
8834,2.0,53.0,0,0.0
8834,1.0,64.0,0,0.0
8834,1.0,68.0,0,0.0
8834,1.0,63.0,0,0.0
8834,1.0,61.0,0,0.0
8834,1.0,58.0,0,0.0
8835,2.0,50.0,0,0.0
8836,1.0,80.0,1,2.0
8837,2.0,86.0,1,2.0
8837,2.0,54.0,0,0.0
8837,2.0,55.0,0,0.0
8837,1.0,58.0,0,1.0
8839,2.0,56.0,0,2.0
8840,2.0,63.0,0,1.0
8841,1.0,50.0,0,2.0
8841,1.0,48.0,0,0.0
8842,2.0,64.0,0,2.0
8842,2.0,84.0,1,0.0
8842,1.0,30.0,0,2.0
8842,2.0,67.0,0,0.0
8842,1.0,60.0,0,0.0
8843,2.0,66.0,0,1.0
8844,1.0,48.0,1,2.0
8845,1.0,73.0,1,3.0
8846,2.0,84.0,1,3.0
8846,1.0,60.0,0,0.0
8847,2.0,37.0,0,1.0
8847,1.0,83.0,1,2.0
8850,2.0,61.0,0,2.0
8851,2.0,57.0,0,0.0
8851,1.0,64.0,0,0.0
8851,2.0,54.0,0,0.0
8851,2.0,61.0,0,0.0
8853,2.0,50.0,0,1.0
8854,2.0,57.0,0,1.0
8854,2.0,56.0,0,2.0
8855,1.0,58.0,0,2.0
8858,2.0,52.0,0,0.0
8858,2.0,62.0,0,0.0
8859,2.0,54.0,0,3.0
8860,1.0,57.0,1,1.0
8862,1.0,62.0,0,0.0
8863,2.0,82.0,1,0.0
8864,2.0,57.0,0,0.0
8865,2.0,86.0,1,0.0
8865,2.0,57.0,0,1.0
8866,2.0,67.0,0,0.0
8870,2.0,86.0,0,0.0
8871,2.0,60.0,0,0.0
8871,1.0,72.0,0,0.0
8872,2.0,63.0,0,0.0
8874,2.0,65.0,0,1.0
8875,2.0,44.0,0,3.0
8875,2.0,49.0,0,2.0
8876,2.0,76.0,1,1.0
8877,1.0,53.0,1,0.0
8879,2.0,33.0,0,1.0
8882,1.0,86.0,1,2.0
8884,2.0,61.0,0,0.0
8885,2.0,53.0,0,1.0
8887,2.0,62.0,0,1.0
8891,1.0,90.0,1,3.0
8892,2.0,84.0,0,0.0
8893,2.0,73.0,1,0.0
8893,2.0,52.0,1,0.0
8893,2.0,46.0,0,1.0
8894,2.0,63.0,0,3.0
8894,2.0,67.0,0,0.0
8898,2.0,59.0,0,0.0
8898,1.0,64.0,0,0.0
8901,2.0,86.0,1,0.0
8903,2.0,58.0,0,0.0
8903,1.0,61.0,0,0.0
8906,1.0,65.0,0,2.0
8906,1.0,62.0,0,2.0
8908,2.0,57.0,0,0.0
8909,1.0,57.0,1,1.0
8909,2.0,60.0,0,3.0
8910,2.0,50.0,0,1.0
8913,2.0,63.0,0,1.0
8916,2.0,83.0,1,0.0
8916,2.0,59.0,0,1.0
8917,1.0,62.0,0,0.0
8918,2.0,63.0,0,3.0
8921,2.0,51.0,0,0.0
8921,2.0,57.0,0,0.0
8921,2.0,71.0,0,0.0
8921,1.0,62.0,0,0.0
8921,2.0,55.0,0,0.0
8922,2.0,64.0,0,1.0
8923,2.0,60.0,0,0.0
8923,1.0,90.0,1,3.0
8924,2.0,80.0,1,1.0
8924,1.0,50.0,1,4.0
8924,2.0,44.0,0,2.0
8924,1.0,39.0,0,2.0
8925,2.0,93.0,1,5.0
8925,2.0,61.0,0,1.0
8925,2.0,63.0,0,0.0
8925,2.0,51.0,0,0.0
8926,2.0,84.0,1,3.0
8927,2.0,67.0,0,2.0
8929,1.0,59.0,0,0.0
8931,2.0,68.0,1,4.0
8932,1.0,64.0,0,1.0
8932,1.0,67.0,0,0.0
8933,2.0,51.0,0,2.0
8934,2.0,58.0,0,2.0
8936,2.0,81.0,1,2.0
8936,2.0,63.0,0,0.0
8936,2.0,54.0,0,0.0
8937,2.0,64.0,1,0.0
8938,2.0,64.0,0,0.0
8938,1.0,52.0,0,0.0
8940,1.0,81.0,1,0.0
8941,2.0,77.0,1,0.0
8942,1.0,88.0,1,3.0
8943,2.0,63.0,0,2.0
8943,2.0,62.0,0,1.0
8946,2.0,61.0,0,1.0
8946,2.0,59.0,0,0.0
8947,2.0,69.0,0,1.0
8948,2.0,79.0,1,5.0
8949,2.0,56.0,0,1.0
8949,1.0,65.0,0,1.0
8949,2.0,55.0,0,0.0
8949,1.0,60.0,0,0.0
8950,1.0,89.0,1,2.0
8952,2.0,81.0,1,4.0
8952,2.0,61.0,0,0.0
8954,1.0,60.0,1,0.0
8955,1.0,63.0,0,0.0
8956,2.0,64.0,0,0.0
8958,2.0,69.0,1,5.0
8958,1.0,45.0,0,1.0
8959,2.0,68.0,1,0.0
8961,2.0,53.0,1,0.0
8962,2.0,92.0,0,2.0
8964,2.0,60.0,0,0.0
8964,2.0,60.0,0,0.0
8964,1.0,30.0,0,0.0
8964,1.0,35.0,0,0.0
8966,1.0,54.0,0,1.0
8966,2.0,57.0,0,0.0
8968,2.0,60.0,0,1.0
8969,2.0,65.0,0,2.0
8969,2.0,59.0,0,1.0
8970,2.0,62.0,0,1.0
8970,2.0,55.0,0,0.0
8970,1.0,38.0,0,0.0
8970,1.0,39.0,0,0.0
8970,2.0,76.0,0,0.0
8970,2.0,79.0,0,0.0
8971,1.0,63.0,0,0.0
8971,1.0,52.0,1,0.0
8971,2.0,65.0,0,1.0
8972,1.0,65.0,1,1.0
8972,2.0,61.0,0,3.0
8972,1.0,62.0,0,0.0
8974,2.0,70.0,0,0.0
8975,2.0,67.0,0,1.0
8977,1.0,51.0,1,8.0
8978,2.0,57.0,1,1.0
8978,2.0,68.0,0,3.0
8979,2.0,54.0,1,2.0
8979,2.0,58.0,0,0.0
8980,1.0,57.0,0,1.0
8980,2.0,60.0,0,0.0
8980,2.0,64.0,0,1.0
8982,2.0,53.0,1,2.0
8983,2.0,83.0,0,2.0
8985,2.0,87.0,1,0.0
8987,1.0,53.0,0,0.0
8987,2.0,64.0,0,0.0
8990,2.0,65.0,0,0.0
8991,1.0,55.0,1,5.0
8994,2.0,47.0,0,0.0
8994,2.0,58.0,0,1.0
8994,1.0,59.0,0,2.0
8996,2.0,64.0,0,2.0
8998,2.0,85.0,1,1.0
8999,2.0,68.0,0,0.0
8999,1.0,64.0,0,0.0
9000,2.0,65.0,0,0.0
9001,2.0,77.0,0,0.0
9002,1.0,65.0,0,0.0
9002,2.0,64.0,0,3.0
9002,1.0,70.0,0,0.0
9003,2.0,62.0,0,2.0
9004,2.0,59.0,0,4.0
9005,2.0,79.0,0,0.0
9005,2.0,84.0,0,0.0
9006,2.0,76.0,0,1.0
9007,2.0,46.0,0,1.0
9007,1.0,53.0,0,1.0
9008,2.0,66.0,0,2.0
9009,1.0,82.0,1,1.0
9010,1.0,65.0,0,1.0
9011,1.0,72.0,0,2.0
9012,1.0,49.0,0,2.0
9012,1.0,46.0,1,1.0
9013,1.0,57.0,0,1.0
9015,2.0,85.0,1,0.0
9016,2.0,83.0,1,1.0
9016,1.0,64.0,0,1.0
9016,1.0,61.0,0,2.0
9016,1.0,58.0,0,0.0
9017,2.0,87.0,1,0.0
9018,2.0,63.0,1,0.0
9020,1.0,44.0,1,0.0
9020,2.0,26.0,0,0.0
9020,2.0,61.0,0,0.0
9020,2.0,64.0,0,0.0
9021,2.0,63.0,1,1.0
9022,2.0,85.0,1,1.0
9022,2.0,66.0,0,0.0
9023,2.0,81.0,1,1.0
9024,1.0,55.0,0,1.0
9025,1.0,62.0,0,0.0
9026,2.0,61.0,0,1.0
9026,2.0,54.0,0,2.0
9026,2.0,87.0,1,3.0
9026,1.0,63.0,0,0.0
9027,1.0,62.0,0,1.0
9029,2.0,89.0,1,0.0
9029,2.0,56.0,0,0.0
9029,1.0,60.0,0,0.0
9030,2.0,79.0,1,3.0
9031,2.0,58.0,0,3.0
9031,1.0,61.0,0,0.0
9031,1.0,56.0,0,0.0
9032,2.0,64.0,1,2.0
9032,2.0,60.0,0,0.0
9032,2.0,58.0,0,1.0
9032,2.0,64.0,0,0.0
9032,1.0,62.0,0,0.0
9033,1.0,67.0,1,2.0
9035,2.0,27.0,0,1.0
9036,2.0,87.0,1,0.0
9038,2.0,60.0,0,1.0
9038,2.0,85.0,1,1.0
9038,2.0,44.0,0,2.0
9041,1.0,54.0,1,4.0
9042,2.0,58.0,1,4.0
9043,1.0,93.0,1,0.0
9044,1.0,45.0,1,4.0
9044,2.0,48.0,0,0.0
9044,2.0,56.0,0,1.0
9045,2.0,55.0,0,1.0
9046,1.0,59.0,0,3.0
9047,2.0,59.0,0,0.0
9047,1.0,55.0,0,0.0
9049,1.0,88.0,1,2.0
9049,2.0,59.0,0,0.0
9049,1.0,64.0,0,0.0
9049,2.0,60.0,0,0.0
9052,1.0,69.0,0,1.0
9052,2.0,63.0,0,0.0
9053,2.0,63.0,0,2.0
9053,1.0,59.0,0,1.0
9055,1.0,59.0,0,1.0
9055,2.0,53.0,0,0.0
9056,1.0,64.0,0,0.0
9056,2.0,70.0,0,0.0
9057,2.0,56.0,0,0.0
9058,2.0,83.0,1,0.0
9059,2.0,60.0,0,3.0
9060,2.0,81.0,1,3.0
9060,2.0,63.0,0,0.0
9061,1.0,58.0,0,4.0
9061,2.0,66.0,0,3.0
9063,1.0,57.0,0,1.0
9063,2.0,57.0,0,2.0
9063,2.0,65.0,0,0.0
9064,1.0,53.0,0,0.0
9065,2.0,65.0,1,0.0
9066,1.0,79.0,1,4.0
9070,2.0,40.0,0,0.0
9070,1.0,65.0,0,0.0
9071,2.0,64.0,0,1.0
9072,1.0,67.0,0,0.0
9072,2.0,86.0,1,0.0
9073,1.0,70.0,0,2.0
9074,2.0,55.0,1,2.0
9074,2.0,65.0,0,5.0
9075,1.0,78.0,0,0.0
9078,2.0,76.0,0,0.0
9078,1.0,83.0,1,0.0
9081,1.0,52.0,0,0.0
9082,1.0,88.0,1,2.0
9082,2.0,53.0,0,0.0
9082,2.0,52.0,0,0.0
9082,1.0,49.0,0,0.0
9083,2.0,62.0,0,1.0
9084,2.0,51.0,1,1.0
9085,1.0,88.0,1,1.0
9086,2.0,63.0,0,1.0
9086,1.0,61.0,0,1.0
9087,2.0,66.0,1,1.0
9088,2.0,53.0,0,0.0
9088,2.0,63.0,0,0.0
9089,2.0,67.0,1,1.0
9090,2.0,53.0,0,3.0
9093,1.0,51.0,0,1.0
9094,2.0,54.0,0,1.0
9094,1.0,54.0,0,1.0
9094,1.0,52.0,0,1.0
9094,2.0,35.0,0,1.0
9095,1.0,82.0,1,3.0
9096,1.0,56.0,0,1.0
9096,2.0,64.0,0,1.0
9097,2.0,63.0,1,1.0
9098,2.0,62.0,0,3.0
9099,2.0,63.0,0,2.0
9100,1.0,65.0,0,0.0
9100,2.0,63.0,0,1.0
9102,1.0,80.0,1,2.0
9103,2.0,59.0,0,2.0
9104,2.0,47.0,1,0.0
9105,1.0,66.0,0,1.0
9106,2.0,61.0,0,0.0
9108,2.0,58.0,0,2.0
9109,2.0,86.0,1,1.0
9109,2.0,86.0,0,0.0
9112,2.0,54.0,0,2.0
9113,2.0,62.0,0,3.0
9114,1.0,54.0,1,1.0
9115,2.0,80.0,0,0.0
9115,2.0,55.0,0,0.0
9115,2.0,52.0,0,0.0
9119,2.0,65.0,0,0.0
9119,2.0,59.0,0,0.0
9120,1.0,88.0,1,1.0
9120,2.0,65.0,0,0.0
9120,2.0,63.0,0,0.0
9121,2.0,54.0,0,1.0
9121,1.0,75.0,0,0.0
9121,2.0,31.0,0,0.0
9121,1.0,55.0,0,0.0
9122,2.0,70.0,0,1.0
9122,1.0,56.0,0,1.0
9123,2.0,76.0,1,0.0
9124,2.0,86.0,1,1.0
9124,1.0,82.0,1,2.0
9124,2.0,55.0,0,0.0
9125,2.0,67.0,0,0.0
9127,2.0,63.0,0,0.0
9127,2.0,58.0,0,0.0
9131,1.0,68.0,0,1.0
9131,1.0,63.0,0,1.0
9132,1.0,56.0,0,3.0
9132,2.0,56.0,0,2.0
9133,2.0,61.0,0,0.0
9134,2.0,59.0,1,1.0
9137,2.0,63.0,0,3.0
9138,1.0,87.0,1,1.0
9138,2.0,61.0,0,3.0
9139,1.0,79.0,0,1.0
9140,2.0,74.0,1,4.0
9141,2.0,63.0,0,1.0
9141,1.0,65.0,0,1.0
9141,2.0,58.0,0,1.0
9141,1.0,45.0,0,0.0
9141,2.0,33.0,0,0.0
9141,1.0,32.0,0,0.0
9141,1.0,28.0,0,0.0
9141,2.0,87.0,0,0.0
9142,1.0,54.0,1,2.0
9142,1.0,61.0,0,0.0
9142,1.0,58.0,0,0.0
9143,1.0,91.0,1,2.0
9144,2.0,57.0,0,1.0
9145,1.0,45.0,0,0.0
9145,1.0,58.0,0,0.0
9147,2.0,67.0,0,1.0
9148,2.0,83.0,1,3.0
9148,2.0,60.0,0,1.0
9148,1.0,50.0,0,0.0
9151,2.0,83.0,1,0.0
9152,1.0,66.0,0,1.0
9153,1.0,95.0,1,0.0
9153,1.0,85.0,0,0.0
9154,1.0,59.0,0,0.0
9156,2.0,65.0,0,1.0
9156,1.0,64.0,0,0.0
9156,1.0,68.0,0,0.0
9158,1.0,58.0,0,3.0
9158,1.0,45.0,0,0.0
9159,1.0,64.0,1,0.0
9160,2.0,60.0,0,2.0
9163,1.0,77.0,0,1.0
9163,2.0,56.0,0,0.0
9163,2.0,50.0,0,0.0
9164,1.0,60.0,0,0.0
9164,1.0,63.0,0,0.0
9165,1.0,80.0,0,0.0
9165,2.0,80.0,0,0.0
9168,2.0,50.0,0,1.0
9169,2.0,80.0,1,1.0
9169,2.0,54.0,0,1.0
9170,2.0,63.0,1,2.0
9171,1.0,65.0,0,2.0
9172,2.0,55.0,0,1.0
9175,2.0,67.0,0,1.0
9175,2.0,68.0,0,0.0
9176,1.0,87.0,1,2.0
9177,2.0,62.0,0,0.0
9177,1.0,58.0,0,0.0
9177,1.0,65.0,0,1.0
9178,2.0,54.0,0,1.0
9178,2.0,60.0,0,1.0
9179,2.0,47.0,1,0.0
9180,2.0,63.0,1,0.0
9181,2.0,70.0,0,0.0
9183,2.0,54.0,0,1.0
9184,2.0,51.0,0,4.0
9184,2.0,60.0,0,0.0
9184,1.0,52.0,0,4.0
9185,1.0,65.0,0,0.0
9185,2.0,60.0,0,0.0
9186,2.0,21.0,0,3.0
9189,2.0,65.0,0,1.0
9190,2.0,59.0,0,3.0
9190,2.0,67.0,0,2.0
9190,2.0,61.0,0,2.0
9190,1.0,69.0,0,0.0
9190,1.0,64.0,0,0.0
9190,2.0,58.0,0,1.0
9191,1.0,56.0,0,2.0
9192,1.0,59.0,1,0.0
9193,1.0,48.0,0,1.0
9196,2.0,87.0,1,0.0
9197,2.0,68.0,0,0.0
9199,1.0,91.0,1,1.0
9201,2.0,53.0,0,0.0
9202,1.0,62.0,0,0.0
9207,2.0,68.0,0,0.0
9208,2.0,61.0,0,1.0
9209,1.0,34.0,0,0.0
9210,1.0,65.0,0,0.0
9211,2.0,46.0,1,2.0
9211,1.0,56.0,1,2.0
9211,1.0,18.0,1,3.0
9211,1.0,13.0,1,2.0
9211,2.0,60.0,0,2.0
9212,1.0,64.0,0,2.0
9212,1.0,60.0,0,2.0
9212,2.0,56.0,0,1.0
9213,2.0,66.0,0,2.0
9214,1.0,58.0,0,2.0
9214,1.0,52.0,0,2.0
9214,1.0,48.0,0,2.0
9215,1.0,55.0,0,0.0
9217,1.0,63.0,0,2.0
9219,2.0,68.0,0,0.0
9219,2.0,67.0,0,0.0
9219,2.0,64.0,0,0.0
9219,2.0,60.0,0,0.0
9219,2.0,57.0,0,0.0
9220,2.0,62.0,0,0.0
9221,2.0,66.0,0,2.0
9221,2.0,65.0,0,1.0
9221,2.0,58.0,0,1.0
9222,2.0,49.0,0,1.0
9224,2.0,62.0,0,1.0
9225,2.0,53.0,0,0.0
9225,1.0,60.0,0,0.0
9225,2.0,58.0,0,2.0
9228,2.0,66.0,0,1.0
9229,2.0,55.0,0,0.0
9229,1.0,55.0,0,0.0
9231,2.0,80.0,1,1.0
9231,1.0,57.0,0,2.0
9232,2.0,60.0,0,4.0
9232,2.0,63.0,0,4.0
9232,2.0,52.0,0,1.0
9234,2.0,59.0,1,1.0
9236,1.0,66.0,0,1.0
9237,2.0,54.0,1,1.0
9240,2.0,35.0,0,1.0
9241,2.0,55.0,1,5.0
9241,1.0,57.0,0,1.0
9242,2.0,60.0,0,0.0
9244,2.0,59.0,0,2.0
9244,2.0,64.0,0,2.0
9245,1.0,67.0,1,1.0
9245,2.0,65.0,0,0.0
9247,2.0,62.0,0,1.0
9247,2.0,68.0,0,0.0
9248,2.0,67.0,1,1.0
9252,2.0,52.0,1,2.0
9252,2.0,58.0,0,4.0
9254,2.0,46.0,0,2.0
9255,2.0,55.0,1,0.0
9258,1.0,56.0,0,1.0
9259,2.0,59.0,0,4.0
9262,2.0,65.0,0,1.0
9263,2.0,90.0,1,1.0
9265,2.0,55.0,0,1.0
9268,1.0,50.0,1,2.0
9268,2.0,68.0,0,0.0
9268,2.0,64.0,0,0.0
9268,1.0,60.0,0,0.0
9268,1.0,56.0,0,0.0
9268,1.0,54.0,0,0.0
9268,2.0,53.0,0,0.0
9269,2.0,60.0,0,0.0
9269,1.0,63.0,0,0.0
9269,2.0,48.0,0,0.0
9270,1.0,70.0,0,0.0
9272,1.0,52.0,0,0.0
9272,1.0,61.0,0,0.0
9272,2.0,58.0,0,0.0
9272,2.0,17.0,0,0.0
9273,2.0,64.0,0,1.0
9273,1.0,41.0,0,2.0
9273,1.0,69.0,0,1.0
9275,2.0,83.0,1,0.0
9275,1.0,59.0,0,1.0
9276,1.0,89.0,1,0.0
9278,2.0,53.0,0,0.0
9278,2.0,27.0,0,0.0
9280,2.0,59.0,0,0.0
9280,2.0,89.0,1,0.0
9280,1.0,64.0,0,0.0
9280,1.0,62.0,0,0.0
9281,2.0,61.0,0,1.0
9282,2.0,54.0,1,8.0
9282,1.0,57.0,1,3.0
9282,2.0,65.0,0,0.0
9282,2.0,74.0,0,0.0
9282,2.0,47.0,0,0.0
9282,2.0,75.0,0,0.0
9283,2.0,65.0,0,1.0
9284,2.0,51.0,1,0.0
9285,2.0,50.0,0,0.0
9285,2.0,61.0,0,1.0
9285,2.0,65.0,0,2.0
9287,2.0,84.0,1,0.0
9287,1.0,65.0,0,1.0
9287,2.0,64.0,0,5.0
9288,2.0,63.0,0,1.0
9289,1.0,56.0,0,0.0
9289,2.0,79.0,1,1.0
9290,2.0,55.0,0,0.0
9293,1.0,59.0,0,0.0
9293,2.0,57.0,0,1.0
9293,2.0,24.0,0,0.0
9293,1.0,29.0,0,0.0
9294,1.0,91.0,1,2.0
9294,2.0,48.0,0,3.0
9295,2.0,43.0,0,2.0
9295,2.0,55.0,0,1.0
9295,1.0,55.0,0,1.0
9295,1.0,50.0,0,1.0
9295,2.0,31.0,0,0.0
9296,2.0,66.0,0,1.0
9298,1.0,64.0,1,1.0
9301,1.0,66.0,1,1.0
9302,1.0,65.0,0,0.0
9305,2.0,81.0,1,1.0
9306,2.0,56.0,0,1.0
9307,2.0,55.0,1,1.0
9308,2.0,68.0,1,3.0
9309,1.0,65.0,0,1.0
9310,1.0,92.0,1,0.0
9311,1.0,56.0,0,0.0
9311,2.0,66.0,0,0.0
9313,1.0,49.0,1,2.0
9313,2.0,45.0,0,0.0
9314,2.0,68.0,0,2.0
9315,2.0,66.0,0,1.0
9316,2.0,56.0,0,3.0
9318,1.0,65.0,0,2.0
9321,2.0,80.0,0,0.0
9321,1.0,53.0,0,0.0
9322,1.0,57.0,0,2.0
9322,2.0,58.0,0,0.0
9324,2.0,55.0,0,0.0
9324,2.0,90.0,1,2.0
9325,2.0,65.0,0,2.0
9325,1.0,67.0,0,1.0
9325,2.0,70.0,0,0.0
9326,2.0,63.0,0,0.0
9327,2.0,62.0,1,0.0
9329,2.0,54.0,0,2.0
9330,1.0,55.0,0,0.0
9330,1.0,65.0,0,2.0
9332,1.0,60.0,0,1.0
9332,2.0,55.0,0,1.0
9333,2.0,69.0,0,1.0
9334,2.0,85.0,1,0.0
9334,1.0,56.0,1,1.0
9336,1.0,62.0,0,1.0
9337,2.0,58.0,0,1.0
9338,1.0,69.0,0,0.0
9339,1.0,55.0,0,2.0
9339,2.0,24.0,0,2.0
9339,2.0,65.0,0,0.0
9340,1.0,66.0,0,0.0
9342,2.0,87.0,1,1.0
9342,1.0,65.0,0,3.0
9344,2.0,60.0,1,0.0
9344,1.0,67.0,0,2.0
9344,1.0,64.0,0,4.0
9345,2.0,66.0,0,2.0
9345,2.0,68.0,0,0.0
9346,2.0,62.0,0,0.0
9346,2.0,70.0,0,0.0
9346,2.0,76.0,0,0.0
9346,2.0,63.0,0,0.0
9348,1.0,56.0,0,0.0
9348,1.0,54.0,0,2.0
9349,2.0,67.0,0,1.0
9349,2.0,70.0,0,2.0
9351,2.0,66.0,0,2.0
9351,1.0,57.0,0,1.0
9351,2.0,58.0,0,0.0
9353,2.0,66.0,0,1.0
9353,2.0,62.0,0,0.0
9355,2.0,68.0,1,3.0
9355,2.0,65.0,0,3.0
9356,2.0,53.0,0,0.0
9356,1.0,62.0,0,0.0
9358,1.0,82.0,1,0.0
9359,1.0,64.0,0,1.0
9360,2.0,62.0,0,0.0
9360,2.0,61.0,0,0.0
9361,2.0,63.0,0,0.0
9362,2.0,55.0,0,0.0
9363,2.0,76.0,1,2.0
9365,1.0,50.0,0,0.0
9365,2.0,60.0,0,0.0
9365,1.0,49.0,0,0.0
9366,2.0,84.0,1,1.0
9367,2.0,66.0,0,0.0
9367,2.0,65.0,0,0.0
9367,1.0,62.0,0,0.0
9367,1.0,55.0,0,0.0
9368,2.0,72.0,0,1.0
9368,2.0,55.0,0,0.0
9369,2.0,68.0,0,4.0
9370,2.0,67.0,0,3.0
9370,2.0,70.0,0,3.0
9371,1.0,53.0,0,0.0
9372,2.0,50.0,0,1.0
9373,2.0,58.0,1,0.0
9374,1.0,91.0,1,1.0
9374,1.0,67.0,1,1.0
9375,2.0,68.0,0,1.0
9375,1.0,94.0,1,0.0
9377,2.0,65.0,0,1.0
9378,1.0,64.0,0,0.0
9378,1.0,68.0,0,0.0
9378,2.0,68.0,0,0.0
9378,2.0,61.0,0,0.0
9378,2.0,38.0,0,0.0
9378,1.0,36.0,0,0.0
9378,1.0,34.0,0,0.0
9379,2.0,57.0,0,2.0
9380,2.0,35.0,0,2.0
9381,1.0,55.0,0,1.0
9382,2.0,66.0,0,2.0
9385,1.0,95.0,1,0.0
9385,2.0,58.0,0,3.0
9386,2.0,65.0,1,3.0
9387,2.0,54.0,1,1.0
9389,2.0,63.0,0,1.0
9391,2.0,43.0,0,0.0
9391,1.0,42.0,0,0.0
9393,2.0,82.0,1,0.0
9393,2.0,53.0,0,1.0
9394,1.0,65.0,1,0.0
9394,1.0,59.0,1,0.0
9394,2.0,62.0,0,1.0
9395,2.0,62.0,0,1.0
9395,1.0,63.0,0,0.0
9395,2.0,56.0,0,0.0
9396,1.0,67.0,0,2.0
9396,1.0,55.0,0,0.0
9397,2.0,80.0,1,0.0
9398,2.0,58.0,0,0.0
9399,1.0,63.0,0,1.0
9399,2.0,60.0,0,2.0
9399,1.0,56.0,0,0.0
9400,2.0,68.0,1,1.0
9401,1.0,56.0,0,0.0
9401,2.0,80.0,1,2.0
9402,1.0,63.0,0,1.0
9403,2.0,66.0,0,1.0
9404,2.0,57.0,0,1.0
9405,1.0,50.0,0,1.0
9405,1.0,59.0,0,1.0
9405,2.0,65.0,0,1.0
9405,2.0,61.0,0,1.0
9405,2.0,54.0,0,1.0
9406,1.0,63.0,1,1.0
9408,1.0,49.0,0,0.0
9408,2.0,83.0,0,0.0
9409,2.0,67.0,0,2.0
9409,2.0,59.0,0,2.0
9414,1.0,64.0,0,2.0
9414,1.0,65.0,0,0.0
9415,2.0,65.0,0,1.0
9416,2.0,88.0,1,0.0
9417,2.0,65.0,0,0.0
9418,2.0,68.0,0,0.0
9419,2.0,65.0,1,1.0
9420,1.0,67.0,0,0.0
9420,1.0,65.0,0,0.0
9420,2.0,75.0,0,0.0
9420,2.0,70.0,0,0.0
9420,2.0,80.0,0,0.0
9420,2.0,75.0,0,0.0
9422,2.0,68.0,0,0.0
9422,2.0,64.0,0,0.0
9422,2.0,60.0,0,0.0
9423,2.0,62.0,0,1.0
9423,1.0,65.0,0,0.0
9424,2.0,68.0,0,2.0
9425,1.0,63.0,0,0.0
9425,2.0,65.0,0,0.0
9425,2.0,36.0,0,0.0
9425,2.0,33.0,0,0.0
9426,2.0,79.0,0,0.0
9426,2.0,53.0,0,1.0
9428,2.0,55.0,0,4.0
9428,1.0,63.0,0,0.0
9429,2.0,66.0,0,6.0
9429,1.0,61.0,0,7.0
9430,2.0,40.0,0,0.0
9430,2.0,66.0,0,0.0
9431,2.0,55.0,0,3.0
9432,2.0,67.0,0,0.0
9434,1.0,60.0,1,2.0
9437,2.0,65.0,0,2.0
9437,1.0,60.0,0,0.0
9439,1.0,50.0,0,0.0
9439,2.0,50.0,0,0.0
9439,2.0,50.0,0,0.0
9439,1.0,60.0,0,0.0
9439,2.0,75.0,0,0.0
9439,2.0,48.0,0,0.0
9440,2.0,67.0,0,2.0
9440,1.0,94.0,1,0.0
9440,2.0,59.0,0,0.0
9441,2.0,56.0,0,1.0
9442,2.0,61.0,0,0.0
9443,1.0,92.0,1,0.0
9443,2.0,60.0,0,0.0
9444,1.0,59.0,0,2.0
9444,1.0,57.0,0,2.0
9445,1.0,49.0,0,0.0
9445,1.0,60.0,0,0.0
9445,2.0,61.0,0,3.0
9445,2.0,70.0,0,1.0
9445,2.0,60.0,0,0.0
9446,2.0,63.0,0,0.0
9447,2.0,67.0,0,1.0
9448,2.0,58.0,1,1.0
9448,1.0,58.0,1,0.0
9448,1.0,62.0,0,0.0
9449,1.0,64.0,1,0.0
9449,2.0,59.0,0,1.0
9449,2.0,65.0,0,0.0
9449,2.0,54.0,0,1.0
9450,1.0,56.0,0,0.0
9451,1.0,66.0,0,2.0
9451,1.0,56.0,0,2.0
9451,1.0,64.0,0,1.0
9452,1.0,80.0,1,0.0
9453,2.0,89.0,1,0.0
9453,2.0,58.0,0,1.0
9454,2.0,67.0,0,0.0
9456,1.0,58.0,0,0.0
